Configuration;Timestamp;LocationProtocol;LocationHostname;LocationPathname;ResourceID;ResourceContentType;ResourceURL;ResourceHost;ResourcePath;ResourceParty;ResourceRequested;ResourceCompleted;ResourceFailed
deeplinks;1449670020220;http;www.nu.nl;"/sport";112;"text/javascript";"http://bam.nr-data.net/1/4702f272e2?a=3982566&pl=1449670020221&v=768.2acc9fa&to=YgdVbUYHW0tWURFYXVtNcUxaBUFRWFxKUkdHEFJXQDlGUUNXS0dbUBVEF1cJR10NYQBSRlwNWW9dA0I%3D&ap=778&be=13&fe=325&dc=112&f=%5B%22err%22,%22xhr%22,%22ins%22%5D&perf=%7B%22timing%22:%7B%22of%22:1449670020221,%22n%22:0,%22u%22:8,%22ue%22:8,%22dl%22:12,%22di%22:125,%22ds%22:125,%22de%22:228,%22dc%22:337,%22l%22:338,%22le%22:339,%22f%22:0,%22dn%22:0,%22dne%22:0,%22c%22:0,%22ce%22:0,%22rq%22:0,%22rp%22:0,%22rpe%22:36%7D,%22navigation%22:%7B%7D%7D&jsonp=NREUM.setToken";bam.nr-data.net;"/1/4702f272e2";;342;532;0
deeplinks;1449670020220;http;www.nu.nl;"/sport";114;"image/gif";"http://privacy.www.nu.nl/pixel/q9mbz1rWU6ZcVRMzt_fDMu4tYGdpU4Q33JKEyFFI_zN3VydgE0S0NjfuzzZluiVyiDCZ0s3mEVOr1g4PplglNQ%253D%253D";privacy.www.nu.nl;"/pixel/q9mbz1rWU6ZcVRMzt_fDMu4tYGdpU4Q33JKEyFFI_zN3VydgE0S0NjfuzzZluiVyiDCZ0s3mEVOr1g4PplglNQ%253D%253D";;360;371;0
deeplinks;1449670020220;http;www.nu.nl;"/sport";115;"text/javascript";"http://privacy.www.nu.nl/script/cookiebar.js";privacy.www.nu.nl;"/script/cookiebar.js";;372;385;0
deeplinks;1449670020220;http;www.nu.nl;"/sport";117;"image/gif";"http://logc210.xiti.com/hit.xiti?s=518538&s2=1&p=nu.nl_grotebalk%3A%3Aingeklapt&di=&ac=&an=&trn=1449670020626&Rdt=On";logc210.xiti.com;"/hit.xiti";;437;629;0
deeplinks;1449670020220;http;www.nu.nl;"/sport";118;"image/gif";"http://sat.sanoma.fi/sat/sat.gif?log=1&evt=con&cid=&c_ver=2015.09.29.12.34.31%209311d11&c_events=0&c_session=lrtirkqcqz&c_id=u99intjutj&c_scroll=0x0&eid=&sit=nunl&cha=web&cat=sport-katern&c_vmspot=undefined_75502126&c_screen=1024x768&c_viewport=1280x1024&c_referrer=&c_currenturl=http%3A%2F%2Fwww.nu.nl%2Fsport&c_hash=&rid=1449670020478&cb=1449670021478&ctz=0";sat.sanoma.fi;"/sat/sat.gif";;1259;1305;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";119;"text/html";"http://www.nu.nl/economie";www.nu.nl;"/economie";;0;44;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";120;"text/javascript";"http://cts.snmmd.nl/service/js/nunl/economie-katern/";cts.snmmd.nl;"/service/js/nunl/economie-katern/";;40;48;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";121;"text/html";"http://rc.bt.ilsemedia.nl/Get/ilsemedia/JS/GetRcmd.js?ord=1449670025914";rc.bt.ilsemedia.nl;"/Get/ilsemedia/JS/GetRcmd.js";;53;61;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";122;"application/javascript";"http://sat.sanoma.fi/js/sat.js";sat.sanoma.fi;"/js/sat.js";;62;288;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";123;"image/jpeg";"http://media.nu.nl/m/k7xxnoyanp0e_wd320.jpg";media.nu.nl;"/m/k7xxnoyanp0e_wd320.jpg";;84;289;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";125;"image/jpeg";"http://media.nu.nl/m/47rxyzianac3_wd320.jpg";media.nu.nl;"/m/47rxyzianac3_wd320.jpg";;270;291;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";126;"image/jpeg";"http://media.nu.nl/m/t3hxv24a879q_wd320.jpg";media.nu.nl;"/m/t3hxv24a879q_wd320.jpg";;271;356;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";127;"image/jpeg";"http://media.nu.nl/m/ouqxl0nalv7w_std160.jpg";media.nu.nl;"/m/ouqxl0nalv7w_std160.jpg";;271;357;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";128;"image/jpeg";"http://media.nu.nl/m/hp0xjcsahzk2_std160.jpg";media.nu.nl;"/m/hp0xjcsahzk2_std160.jpg";;271;359;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";129;"image/jpeg";"http://media.nu.nl/m/m1oxfh2a5frr_std160.jpg";media.nu.nl;"/m/m1oxfh2a5frr_std160.jpg";;272;358;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";130;"image/jpeg";"http://media.nu.nl/m/m1nx2siaosr9_std160.jpg";media.nu.nl;"/m/m1nx2siaosr9_std160.jpg";;272;359;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";131;"image/jpeg";"http://media.nu.nl/m/m1oxq5xam9f3_std640.jpg/vakbonden-vrezen-massa-ontslag-bij-rabobank.jpg";media.nu.nl;"/m/m1oxq5xam9f3_std640.jpg/vakbonden-vrezen-massa-ontslag-bij-rabobank.jpg";;272;379;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";132;"image/jpeg";"http://media.nu.nl/m/t4wxwknaq35g_std320.jpg";media.nu.nl;"/m/t4wxwknaq35g_std320.jpg";;273;360;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";133;"image/jpeg";"http://media.nu.nl/m/m1oxhx6an4eu_std320.jpg";media.nu.nl;"/m/m1oxhx6an4eu_std320.jpg";;273;376;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";134;"image/jpeg";"http://media.nu.nl/m/m1mxwr7a9dba_std320.jpg";media.nu.nl;"/m/m1mxwr7a9dba_std320.jpg";;273;377;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";135;"image/jpeg";"http://media.nu.nl/m/nt2xcetayyat_std320.jpg";media.nu.nl;"/m/nt2xcetayyat_std320.jpg";;273;377;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";136;"image/jpeg";"http://media.nu.nl/m/m1mxb44aa27u_std320.jpg";media.nu.nl;"/m/m1mxb44aa27u_std320.jpg";;274;378;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";137;"image/jpeg";"http://media.nu.nl/m/m1mxf7ja2qo3_std320.jpg";media.nu.nl;"/m/m1mxf7ja2qo3_std320.jpg";;274;380;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";138;"image/jpeg";"http://media.nu.nl/m/m1oxgrbax0gn_wd640.jpg/geen-akkoord-over-productiebeperking-opec";media.nu.nl;"/m/m1oxgrbax0gn_wd640.jpg/geen-akkoord-over-productiebeperking-opec";;274;383;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";139;"image/jpeg";"http://media.nu.nl/m/x4yx82racgvg_wd640.jpg/sinterklaas-opent-beurshandel";media.nu.nl;"/m/x4yx82racgvg_wd640.jpg/sinterklaas-opent-beurshandel";;274;381;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";140;"image/gif";"http://www.google-analytics.com/r/collect?v=1&_v=j40&a=1994441818&t=pageview&_s=1&dl=http%3A%2F%2Fwww.nu.nl%2Feconomie&ul=en-us&de=UTF-8&dt=Economie%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&sd=32-bit&sr=1024x768&vp=1280x1024&je=0&_u=QEAAAAQAI~&jid=52545330&cid=876689239.1449670026&tid=UA-10557259-1&_r=1&cd1=3-kolom&cd2=&z=846049771";www.google-analytics.com;"/r/collect";;284;324;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";141;"image/gif";"http://b.scorecardresearch.com/p2?c1=2&c2=6035634&c4=http://www.nu.nl/economie&ns__t=1449670026001&ns_c=UTF-8&c8=Economie%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&c7=http%3A%2F%2Fwww.nu.nl%2Feconomie&c9=";b.scorecardresearch.com;"/p2";;290;368;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";143;"text/javascript";"http://bam.nr-data.net/1/4702f272e2?a=3982566&pl=1449670025862&v=768.2acc9fa&to=YgdVbUYHW0tWURFYXVtNcUxaBUFRWFxKUkdHEFJXQDlGUUNXS0dbUBVEF1cJR10NYQBSRlwNWW9dA0I%3D&ap=1827&be=16&fe=367&dc=139&f=%5B%22err%22,%22xhr%22,%22ins%22%5D&perf=%7B%22timing%22:%7B%22of%22:1449670025862,%22n%22:0,%22u%22:9,%22ue%22:9,%22dl%22:14,%22di%22:155,%22ds%22:155,%22de%22:251,%22dc%22:383,%22l%22:383,%22le%22:384,%22f%22:0,%22dn%22:0,%22dne%22:0,%22c%22:0,%22ce%22:0,%22rq%22:0,%22rp%22:0,%22rpe%22:44%7D,%22navigation%22:%7B%7D%7D&jsonp=NREUM.setToken";bam.nr-data.net;"/1/4702f272e2";;389;587;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";145;"image/gif";"http://privacy.www.nu.nl/pixel/aJpdZQwx090kP6lJ8ak5t1XkJK7dnCjUmG4p5QP-72klRarGioLhy5cVtKDnxUbEiDCZ0s3mEVOr1g4PplglNQ%253D%253D";privacy.www.nu.nl;"/pixel/aJpdZQwx090kP6lJ8ak5t1XkJK7dnCjUmG4p5QP-72klRarGioLhy5cVtKDnxUbEiDCZ0s3mEVOr1g4PplglNQ%253D%253D";;412;423;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";146;"text/javascript";"http://privacy.www.nu.nl/script/cookiebar.js";privacy.www.nu.nl;"/script/cookiebar.js";;425;438;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";148;"image/gif";"http://logc210.xiti.com/hit.xiti?s=518538&s2=1&p=nu.nl_grotebalk%3A%3Aingeklapt&di=&ac=&an=&trn=1449670026331&Rdt=On";logc210.xiti.com;"/hit.xiti";;704;740;0
deeplinks;1449670025862;http;www.nu.nl;"/economie";149;"image/gif";"http://sat.sanoma.fi/sat/sat.gif?log=1&evt=con&cid=&c_ver=2015.09.29.12.34.31%209311d11&c_events=0&c_session=2suvf9tgcl&c_id=8w3ui7mscy&c_scroll=0x0&eid=&sit=nunl&cha=web&cat=economie-katern&c_vmspot=undefined_44192899&c_screen=1024x768&c_viewport=1280x1024&c_referrer=&c_currenturl=http%3A%2F%2Fwww.nu.nl%2Feconomie&c_hash=&rid=1449670026215&cb=1449670027216&ctz=0";sat.sanoma.fi;"/sat/sat.gif";;1355;1404;0
deeplinks;1449670031612;http;www.nu.nl;"/regio";150;"text/html";"http://www.nu.nl/regio";www.nu.nl;"/regio";;1;41;0
deeplinks;1449670031612;http;www.nu.nl;"/regio";152;"text/javascript";"http://cts.snmmd.nl/service/js/nunl/default/";cts.snmmd.nl;"/service/js/nunl/default/";;45;63;0
deeplinks;1449670031612;http;www.nu.nl;"/regio";153;"text/html";"http://rc.bt.ilsemedia.nl/Get/ilsemedia/JS/GetRcmd.js?ord=1449670031678";rc.bt.ilsemedia.nl;"/Get/ilsemedia/JS/GetRcmd.js";;66;75;0
deeplinks;1449670031612;http;www.nu.nl;"/regio";154;"application/javascript";"http://sat.sanoma.fi/js/sat.js";sat.sanoma.fi;"/js/sat.js";;76;273;0
deeplinks;1449670031612;http;www.nu.nl;"/regio";155;"image/jpeg";"http://media.nu.nl/m/m1mxcm1assg0_std160.jpg";media.nu.nl;"/m/m1mxcm1assg0_std160.jpg";;145;274;0
deeplinks;1449670031612;http;www.nu.nl;"/regio";157;"image/jpeg";"http://media.nu.nl/m/m1oxdtla3adu_std320.jpg";media.nu.nl;"/m/m1oxdtla3adu_std320.jpg";;264;334;0
deeplinks;1449670031612;http;www.nu.nl;"/regio";158;"image/jpeg";"http://media.nu.nl/m/m1mxmhva3r90_std320.jpg";media.nu.nl;"/m/m1mxmhva3r90_std320.jpg";;265;349;0
deeplinks;1449670031612;http;www.nu.nl;"/regio";159;"image/jpeg";"http://media.nu.nl/m/6zpx7fba5kgt_std320.jpg";media.nu.nl;"/m/6zpx7fba5kgt_std320.jpg";;265;348;0
deeplinks;1449670031612;http;www.nu.nl;"/regio";160;"image/gif";"http://www.google-analytics.com/r/collect?v=1&_v=j40&a=2013010492&t=pageview&_s=1&dl=http%3A%2F%2Fwww.nu.nl%2Fregio&ul=en-us&de=UTF-8&dt=NUregio%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&sd=32-bit&sr=1024x768&vp=1280x1024&je=0&_u=QEAAAAQAI~&jid=1435155502&cid=1955450242.1449670032&tid=UA-10557259-1&_r=1&cd1=3-kolom&cd2=&z=918026507";www.google-analytics.com;"/r/collect";;270;305;0
deeplinks;1449670031612;http;www.nu.nl;"/regio";161;"image/gif";"http://b.scorecardresearch.com/p2?c1=2&c2=6035634&c4=http://www.nu.nl/regio&ns__t=1449670031765&ns_c=UTF-8&c8=NUregio%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&c7=http%3A%2F%2Fwww.nu.nl%2Fregio&c9=";b.scorecardresearch.com;"/p2";;274;341;0
deeplinks;1449670031612;http;www.nu.nl;"/regio";163;"text/javascript";"http://bam.nr-data.net/1/4702f272e2?a=3982566&pl=1449670031613&v=768.2acc9fa&to=YgdVbUYHW0tWURFYXVtNcUxaBUFRWFxKUkdHEFJXQDlGUUNXS0dbUBVEF1cJR10NYQBSRlwNWW9dA0I%3D&ap=990&be=15&fe=333&dc=148&f=%5B%22err%22,%22xhr%22,%22ins%22%5D&perf=%7B%22timing%22:%7B%22of%22:1449670031613,%22n%22:0,%22u%22:9,%22ue%22:9,%22dl%22:13,%22di%22:163,%22ds%22:163,%22de%22:243,%22dc%22:348,%22l%22:348,%22le%22:349,%22f%22:0,%22dn%22:0,%22dne%22:0,%22c%22:0,%22ce%22:0,%22rq%22:0,%22rp%22:0,%22rpe%22:39%7D,%22navigation%22:%7B%7D%7D&jsonp=NREUM.setToken";bam.nr-data.net;"/1/4702f272e2";;352;559;0
deeplinks;1449670031612;http;www.nu.nl;"/regio";165;"image/gif";"http://privacy.www.nu.nl/pixel/Hjt7EwRUoRmFm4AwuJsKtMjjqrsVChPLIVN7I12_cR4xSV9ixDODWl3H8qetsZ87iDCZ0s3mEVOr1g4PplglNQ%253D%253D";privacy.www.nu.nl;"/pixel/Hjt7EwRUoRmFm4AwuJsKtMjjqrsVChPLIVN7I12_cR4xSV9ixDODWl3H8qetsZ87iDCZ0s3mEVOr1g4PplglNQ%253D%253D";;384;393;0
deeplinks;1449670031612;http;www.nu.nl;"/regio";166;"text/javascript";"http://privacy.www.nu.nl/script/cookiebar.js";privacy.www.nu.nl;"/script/cookiebar.js";;395;408;0
deeplinks;1449670031612;http;www.nu.nl;"/regio";168;"image/gif";"http://logc210.xiti.com/hit.xiti?s=518538&s2=1&p=nu.nl_grotebalk%3A%3Aingeklapt&di=&ac=&an=&trn=1449670032052&Rdt=On";logc210.xiti.com;"/hit.xiti";;653;685;0
deeplinks;1449670031612;http;www.nu.nl;"/regio";169;"image/gif";"http://sat.sanoma.fi/sat/sat.gif?log=1&evt=con&cid=&c_ver=2015.09.29.12.34.31%209311d11&c_events=0&c_session=leew6kc7tl&c_id=u6qbk2nks6&c_scroll=0x0&eid=&sit=nunl&cha=web&cat=default&c_vmspot=undefined_99468882&c_screen=1024x768&c_viewport=1280x1024&c_referrer=&c_currenturl=http%3A%2F%2Fwww.nu.nl%2Fregio&c_hash=&rid=1449670031945&cb=1449670032946&ctz=0";sat.sanoma.fi;"/sat/sat.gif";;1334;1385;0
deeplinks;1449670037307;http;www.nu.nl;"/videos";170;"text/html";"http://www.nu.nl/videos";www.nu.nl;"/videos";;0;37;0
deeplinks;1449670037307;http;www.nu.nl;"/videos";171;"text/javascript";"http://cts.snmmd.nl/service/js/nunl/videos-katern/";cts.snmmd.nl;"/service/js/nunl/videos-katern/";;35;43;0
deeplinks;1449670037307;http;www.nu.nl;"/videos";172;"text/html";"http://rc.bt.ilsemedia.nl/Get/ilsemedia/JS/GetRcmd.js?ord=1449670037353";rc.bt.ilsemedia.nl;"/Get/ilsemedia/JS/GetRcmd.js";;46;54;0
deeplinks;1449670037307;http;www.nu.nl;"/videos";173;"application/javascript";"http://sat.sanoma.fi/js/sat.js";sat.sanoma.fi;"/js/sat.js";;55;155;0
deeplinks;1449670037307;http;www.nu.nl;"/videos";174;"image/png";"http://www.nu.nl/static/img/placeholders/wd1280-o.png";www.nu.nl;"/static/img/placeholders/wd1280-o.png";;66;154;0
deeplinks;1449670037307;http;www.nu.nl;"/videos";175;"text/javascript";"http://cts.snmmd.nl/service/detect/nunl/videos-katern/dtxt_adv_468_200/";cts.snmmd.nl;"/service/detect/nunl/videos-katern/dtxt_adv_468_200/";;79;156;0
deeplinks;1449670037307;http;www.nu.nl;"/videos";177;"image/jpeg";"http://media.nu.nl/m/xs2xjcyaesxf_wd1280.jpg/kerstshow-met-honderden-sardientjes";media.nu.nl;"/m/xs2xjcyaesxf_wd1280.jpg/kerstshow-met-honderden-sardientjes";;123;229;0
deeplinks;1449670037307;http;www.nu.nl;"/videos";178;"image/gif";"http://www.google-analytics.com/r/collect?v=1&_v=j40&a=187668452&t=pageview&_s=1&dl=http%3A%2F%2Fwww.nu.nl%2Fvideos&ul=en-us&de=UTF-8&dt=Video's%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&sd=32-bit&sr=1024x768&vp=1280x1024&je=0&_u=QEAAAAQAI~&jid=446354669&cid=1721290273.1449670037&tid=UA-10557259-1&_r=1&cd1=3-kolom&cd2=&z=1038920892";www.google-analytics.com;"/r/collect";;151;187;0
deeplinks;1449670037307;http;www.nu.nl;"/videos";179;"image/gif";"http://b.scorecardresearch.com/p2?c1=2&c2=6035634&c4=http://www.nu.nl/videos&ns__t=1449670037389&ns_c=UTF-8&c8=Video's%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&c7=http%3A%2F%2Fwww.nu.nl%2Fvideos&c9=";b.scorecardresearch.com;"/p2";;156;222;0
deeplinks;1449670037307;http;www.nu.nl;"/videos";181;"text/javascript";"http://bam.nr-data.net/1/4702f272e2?a=3982566&pl=1449670037307&v=768.2acc9fa&to=YgdVbUYHW0tWURFYXVtNcUxaBUFRWFxKUkdHEFJXQDlGUUNXS0dbUBVEF1cJR10NYQBSRlwNWW9dA0I%3D&ap=872&be=14&fe=215&dc=79&f=%5B%22err%22,%22xhr%22,%22ins%22%5D&perf=%7B%22timing%22:%7B%22of%22:1449670037307,%22n%22:0,%22u%22:9,%22ue%22:10,%22dl%22:13,%22di%22:93,%22ds%22:93,%22de%22:143,%22dc%22:229,%22l%22:229,%22le%22:230,%22f%22:0,%22dn%22:0,%22dne%22:0,%22c%22:0,%22ce%22:0,%22rq%22:0,%22rp%22:0,%22rpe%22:36%7D,%22navigation%22:%7B%7D%7D&jsonp=NREUM.setToken";bam.nr-data.net;"/1/4702f272e2";;232;421;0
deeplinks;1449670037307;http;www.nu.nl;"/videos";183;"image/gif";"http://privacy.www.nu.nl/pixel/jNex4r8-urqqdwq3EGXdHy50Khgo8T08WtK9C031CD7MckeXtHhnA8i_30k1lBCYiDCZ0s3mEVOr1g4PplglNQ%253D%253D";privacy.www.nu.nl;"/pixel/jNex4r8-urqqdwq3EGXdHy50Khgo8T08WtK9C031CD7MckeXtHhnA8i_30k1lBCYiDCZ0s3mEVOr1g4PplglNQ%253D%253D";;251;260;0
deeplinks;1449670037307;http;www.nu.nl;"/videos";184;"text/javascript";"http://privacy.www.nu.nl/script/cookiebar.js";privacy.www.nu.nl;"/script/cookiebar.js";;262;275;0
deeplinks;1449670037307;http;www.nu.nl;"/videos";186;"image/gif";"http://logc210.xiti.com/hit.xiti?s=518538&s2=1&p=nu.nl_grotebalk%3A%3Aingeklapt&di=&ac=&an=&trn=1449670037594&Rdt=On";logc210.xiti.com;"/hit.xiti";;315;512;0
deeplinks;1449670037307;http;www.nu.nl;"/videos";187;"image/gif";"http://sat.sanoma.fi/sat/sat.gif?log=1&evt=con&cid=&c_ver=2015.09.29.12.34.31%209311d11&c_events=0&c_session=wk9s45xq18&c_id=8xj4bp51ln&c_scroll=0x0&eid=&sit=nunl&cha=web&cat=videos-katern&c_vmspot=undefined_8536832&c_screen=1024x768&c_viewport=1280x1024&c_referrer=&c_currenturl=http%3A%2F%2Fwww.nu.nl%2Fvideos&c_hash=&rid=1449670037464&cb=1449670038465&ctz=0";sat.sanoma.fi;"/sat/sat.gif";;1158;1205;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";188;"text/html";"http://www.nu.nl/auto";www.nu.nl;"/auto";;1;36;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";189;"text/javascript";"http://cts.snmmd.nl/service/js/nunl/auto-katern/";cts.snmmd.nl;"/service/js/nunl/auto-katern/";;33;44;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";190;"text/html";"http://rc.bt.ilsemedia.nl/Get/ilsemedia/JS/GetRcmd.js?ord=1449670042877";rc.bt.ilsemedia.nl;"/Get/ilsemedia/JS/GetRcmd.js";;47;55;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";191;"application/javascript";"http://sat.sanoma.fi/js/sat.js";sat.sanoma.fi;"/js/sat.js";;56;111;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";192;"image/jpeg";"http://www.nu.nl/static/img/organisms/autotrader/autotrader_widget_bg.jpg?02e3c671ee67";www.nu.nl;"/static/img/organisms/autotrader/autotrader_widget_bg.jpg";;81;112;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";193;"text/javascript";"http://ad.360yield.com/adj?p=629539&w=468&h=200&tz=0&optin=n";ad.360yield.com;"/adj";;87;172;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";194;"image/jpeg";"http://media.nu.nl/m/m1oxl1nalado_wd320.jpg";media.nu.nl;"/m/m1oxl1nalado_wd320.jpg";;87;114;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";195;"image/png";"http://www.nu.nl/static/img/organisms/autotrader/autotrader_form_bg.png?c0b719c4903e";www.nu.nl;"/static/img/organisms/autotrader/autotrader_form_bg.png";;88;113;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";196;"image/gif";"http://www.google-analytics.com/r/collect?v=1&_v=j40&a=1811874964&t=pageview&_s=1&dl=http%3A%2F%2Fwww.nu.nl%2Fauto&ul=en-us&de=UTF-8&dt=Auto%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&sd=32-bit&sr=1024x768&vp=1280x1024&je=0&_u=QEAAAAQAI~&jid=19164888&cid=141664850.1449670043&tid=UA-10557259-1&_r=1&cd1=3-kolom&cd2=&z=1593734431";www.google-analytics.com;"/r/collect";;110;145;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";198;"image/jpeg";"http://media.nu.nl/m/58dxun1a1bfp_std320.jpg";media.nu.nl;"/m/58dxun1a1bfp_std320.jpg";;239;291;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";199;"image/jpeg";"http://media.nu.nl/m/m1oxo9pawm2j_std320.jpg";media.nu.nl;"/m/m1oxo9pawm2j_std320.jpg";;284;297;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";200;"image/jpeg";"http://media.nu.nl/m/oimx7d0arrm7_std320.jpg";media.nu.nl;"/m/oimx7d0arrm7_std320.jpg";;284;316;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";201;"image/jpeg";"http://media.nu.nl/m/m1oxo77ah0p5_std320.jpg";media.nu.nl;"/m/m1oxo77ah0p5_std320.jpg";;285;316;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";202;"image/jpeg";"http://media.nu.nl/m/x99x3ggappwt_std320.jpg";media.nu.nl;"/m/x99x3ggappwt_std320.jpg";;285;316;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";203;"image/jpeg";"http://media.nu.nl/m/qwxxry4ad52t_std320.jpg";media.nu.nl;"/m/qwxxry4ad52t_std320.jpg";;285;317;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";204;"image/jpeg";"http://media.nu.nl/m/6fvxvwkafgad_std320.jpg";media.nu.nl;"/m/6fvxvwkafgad_std320.jpg";;286;316;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";205;"image/jpeg";"http://media.nu.nl/m/ua3xdc5auenh_wd640.jpg/klokje-rond-alfa-romeo-155-1997-435920-km";media.nu.nl;"/m/ua3xdc5auenh_wd640.jpg/klokje-rond-alfa-romeo-155-1997-435920-km";;286;318;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";206;"image/jpeg";"http://media.nu.nl/m/yjuxr1lagi43_wd640.jpg/rij-impressie-lexus-rx450h";media.nu.nl;"/m/yjuxr1lagi43_wd640.jpg/rij-impressie-lexus-rx450h";;286;333;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";207;"image/jpeg";"http://media.nu.nl/m/43wx14jakwhy_wd640.jpg/achteruitkijkspiegelvolvo-s90-geen-omgevallen-hokje";media.nu.nl;"/m/43wx14jakwhy_wd640.jpg/achteruitkijkspiegelvolvo-s90-geen-omgevallen-hokje";;287;326;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";208;"image/jpeg";"http://media.nu.nl/m/n8exu25azhr6_wd640.jpg/rij-impressie-abarth-695-biposto";media.nu.nl;"/m/n8exu25azhr6_wd640.jpg/rij-impressie-abarth-695-biposto";;287;333;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";209;"image/gif";"http://b.scorecardresearch.com/p2?c1=2&c2=6035634&c4=http://www.nu.nl/auto&ns__t=1449670043021&ns_c=UTF-8&c8=Auto%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&c7=http%3A%2F%2Fwww.nu.nl%2Fauto&c9=";b.scorecardresearch.com;"/p2";;289;309;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";211;"text/javascript";"http://bam.nr-data.net/1/4702f272e2?a=3982566&pl=1449670042831&v=768.2acc9fa&to=YgdVbUYHW0tWURFYXVtNcUxaBUFRWFxKUkdHEFJXQDlGUUNXS0dbUBVEF1cJR10NYQBSRlwNWW9dA0I%3D&ap=475&be=12&fe=321&dc=190&f=%5B%22err%22,%22xhr%22,%22ins%22%5D&perf=%7B%22timing%22:%7B%22of%22:1449670042831,%22n%22:0,%22u%22:9,%22ue%22:9,%22dl%22:11,%22di%22:202,%22ds%22:202,%22de%22:271,%22dc%22:332,%22l%22:332,%22le%22:333,%22f%22:0,%22dn%22:0,%22dne%22:0,%22c%22:0,%22ce%22:0,%22rq%22:0,%22rp%22:0,%22rpe%22:34%7D,%22navigation%22:%7B%7D%7D&jsonp=NREUM.setToken";bam.nr-data.net;"/1/4702f272e2";;336;523;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";213;"image/gif";"http://privacy.www.nu.nl/pixel/syKqJLguBl-knVIdmVzyI_TfjFkkblO6q-4g5sDCMB_0H0vxJkvdALTbG-15kIC2iDCZ0s3mEVOr1g4PplglNQ%253D%253D";privacy.www.nu.nl;"/pixel/syKqJLguBl-knVIdmVzyI_TfjFkkblO6q-4g5sDCMB_0H0vxJkvdALTbG-15kIC2iDCZ0s3mEVOr1g4PplglNQ%253D%253D";;353;363;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";214;"text/javascript";"http://privacy.www.nu.nl/script/cookiebar.js";privacy.www.nu.nl;"/script/cookiebar.js";;365;378;0
